525,"that sucks. do you know if they're allergic to nails, which i love to have done?"
526,I'm not a fan of dogs because I wasn't raised with them.  My upbringing was strict because I'm catholic.
527,"I consider myself an all animal person, but only because I do not believe in favoring one animal unfairly over another as a moral sort of thing."
528,I read a study that said Catholics have the highest percentage of dog ownership in the world.
529,I like to draw and create art when I'm not at work.
530,I do my art a lot but think often about getting a job.
531,"I love creating designs with burnt umber and tangerine colored pencils, which I will use in my future job in tech."
532,I am sad when I have to leave my cats to go to work in the morning.
533,"I like felines and I have a bunch of them. I wish I could take them to work with me, but my career is in a library so I can't."
534,I like cats too.  I can't wait to see them when I come home from work at my job in the library.
535,I watch guys on tv beat each other up while dreaming of going to Europe.
536,When I am not traveling I like to watch UFC.
537,Could you not just watch it on TV? Some people seem content on just TV-living or living vicariously through TV somehow.
538,"I usually am too lazy to travel, so I watch tv at home."
539,I don't really like travelling.  I like watching fighting on tv.
540,I think most just fantasize about travel and/or just watch travel TV programs.
541,I watched a wrestling match when I visited Europe.
542,I saw a show about guys in Europe fighting.
543,yea. i saw an awesome boxing match on tv from germany.
544,"I've never been much of an outdoorsman, and I much prefer spending time inside, that's why I love decorating for Christmas."
545,I mount some of my catch and use them for decorating.
546,I have many fish related ornaments for the tree
547,"That's what I hear from all them, as the girls call my phone all day long."
548,I can't get away to shop.  My girls call my phone all day.
549,I love shopping with girls.
550,I just work to support my music.
551,"I got a classical education, too, but it doesn't pay much."
552,"Very impressive; I am also pursuing higher education, but it is expensive, and I can hardly afford housing.  I rent a one bedroom."
553,I live near the school.
554,Lots of people contact my job to ask questions
555,It can cause me a lot of stress.
556,"For my job I spend a lot of time on the phone, which creates a very hectic environment."
557,i like to cook when I am not busy studying.
558,"Meat and potatoes are both good, so can't blame you. I see food a bit differently now though since I learned of some biochemisty."
559,"There aren't a lot of ""meat and potatoes"" types in higher learning, but my family back home works on a farm and they're still salt of the earth folks."
560,"I love science, but I'm the odd one out in my family."
561,"I am very interested in science also.  My first job involved a research laboratory, and my work in the lab was always most important to me."
562,Most of science takes place in the lab.
563,I miss my dogs while i am working.  I am an accountant currently.
564,I have a dog myself and they lay down next to me when I'm doing my nightly checks and balances for my clients.
565,I make spreadsheets of the cost of pet ownership.
566,i love creating artwork
567,I'm not good at math.  That is why I'm going to school for art.
568,Adding is hard since I am not left brained.  I'm right brained so I focus on art for school.
569,I'm not a great cook but I love cooking for my family. I have a son and a daughter.
570,I'm a great cook and have a daughter.
571,I met my wife working at the restaurant. We married and had a child.
572,How does that work? Lots of people say that but what does ot entail about someone or their abilities?
573,"Oh how interesting, how do you find inspiration for new ideas for your job? When I'm uninspired, I like to listen to music, what about you?"
574,"I am in advertising and I've learned that spots that command attention are the most effective, which is good for me because I like listening to loud sounds."
575,She painted my playing my favorite sport.
576,"I'm not very artistic. Instead, I prefer playing sports."
577,"That is a great hobby, I am surprised how many nice homemade items that I can find in thrift shops"
578,I also like to visit thrift shops because I love unique things that you can't buy in the store. I even like to to sew my own clothing.
579,"I like remodeling old stuff, especially on clothing"
580,My best friend worked their before she moved back to Mexico.
581,My mom likes to travel.  We like to visit the border.
582,Safeway is very close to Canada.
583,I like to play my own music.
584,I like to play country songs on my piano.
585,"I prefer classical music, and play it on the piano"
586,I love many things outdoors to stay active.
587,Fishing sounds like a nice time! i love hiking and staying fit.
588,"I was abroad just last week. I went to mexico, got my hair done there. It's so short and pink now."
589,"That thing is not large enough so I don't even know why I bought it. I'll admit, though, that this isn't the first time; I have made some bad choices in the past."
590,"Too often do we act on impulse when buying, do we not?"
591,I always want to buy a bigger boat and I am in debt now.
592,"But I can only eat hamburgers when I'm not preparing for my dance classes, since I need to stay in shape when I'm dancing."
593,I burn off the hamburgers by dancing ballet.
594,"I could never be a ballet dancer because of my figure, which demonstrates that my favorite food is hamburgers."
595,I don't think I have the patience to deal with pets.  I like having my friends that go home at night.
596,"All of my buddies have pets and I have none, so whenever they're out of town I babysit their animals. Sometimes it feels like I also have a lot of pets!"
597,I like to hang out with my dogs and friends at the park.
598,My friends come over often to see my pets.
599,I consider all my pets my friends as well.
600,"They say people who love animals are more sociable, which is true for me. I have a lot of animals and a lot of friends."
601,me too! i work at a coffee shop where i do it during breaks
602,"Dad gave me a toy vehicle, which all my pets love to play with. My kitten used to as well, but sadly my kitten Fluffy passed away suddenly."
603,one time I got a cat for christmas
604,My dad gave me a toy once.  It was after my kitten passed away suddenly.
605,Do you also like the water/being free in the sea?
606,My favorite ocean creatures are octopuses. I think they look so funny that they always make me laugh.
607,i enjoy having a good time with my friends. my favorite thing to do is snorkeling with my friends.
608,I didn't get to play sports when I was little because my mom was always busy.
609,My mom was scared that I would get hurt playing.  She was an rn and saw a lot of injuries.
610,"Because my mom worked part time as a RN, she couldn't watch me after school and I had to join some school sports so I'd have supervision."
611,"I've been to a few games in the area, but I tend to travel a lot."
612,I have not experienced many different places since I do not travel much unfortunately.
613,Being in winter weather calls to me.
614,I love visiting my sister an her kids in France as much as possible.
615,My nieces and nephews are fun.  I always take them on trips to Europe.
616,I took my nieces and nephews to Europe once.  I go there once a year.
617,"Sometimes, I do like to get outdoors though and head to the pool."
618,I have gone down a different path than my mother.
619,My mom cooks for me when I am in medical school since I don't have the time to cook.
620,"My mother is the greatest chef in the world, so I almost pursued that as a career. But I decided to follow in my father's footsteps instead, so I have been studying to become a doctor for two years."
621,I work hard to support my kids.
622,"I wish I made more because it's hard to provide for all of them. My job is kind of boring, too."
623,"I don't like my job, but I have to work here to make enough money to support my kids."
624,I learned about numbers by watching gambling stats for soccer clubs like ac milan.
625,I typically focus more on work and personal hobbies than indugling over celebrities or such.
626,I watch AC Milan when I am not doing my job as an accountant.
627,"I love to go to the pool, especially when there’s a party and I get to bring the food I enjoy making."
628,After I swim I come home and cook dinner.
629,I have exercise and eat healthier in order to lose weight.
630,"I prefer wearing white, since that's what I'll wear when I'm a doctor."
631,"Purple is the color of my university, which has a great medical school."
632,I would have to wear a white coat at work if I followed my dreams.
633,"When I'm out in the fields it can get lonely.  However, my two pet dogs are often keep me company."
634,I do not have a farm but I live in a rural area and I enjoy visiting local farms together with my dogs.  I have two pet dogs.
635,"I love to go to the beach and always see people bring their dogs, but never cats."
636,I like to dance to oldies when off work from being a driver.
637,"Yeah I do have my side hobbies too, most of which others do not know of outside my ""normal"" work-life balance."
638,I like to listen to the radio when I'm driving.  I do deliveries for a bakery.
639,My sister hates math. I think I like it because I am a boy.
640,I work out a lot because I don't eat a lot of veggies.
641,"I exercise more than the average person as well to offset my rather unbalanced diet, as there are a number of healthy vegetables that I just don't like."
642,you need to eat healthy if you exercise a lot
643,My time outdoors caused me to write petitions.
644,I think observing animals and seeing their importance to the environment is an important thing about being outdoors and in nature.  That's why I stand up for animals and the planet.
645,Nature is very precious.
646,I juice before i surf.  Right now i am starting a new juicing bar.
647,I’m thinking of starting a new juicing bar and the beach would be a great location for it because I know a lot of surfers would love some healthy juices.
648,"I try to keep active but I love playing games and it's hard to tear myself away sometimes. In fact, role playing is my favorite hobby."
649,I go to various roll playing events.
650,"I try to too, but it is difficult with this play I am in currently. Luckily it is a musical so we will be dancing a lot, do you like musicals?"
651,"I like funny movies too! When I'm not watching movies, I like to play tennis."
652,My favorite hobbies are watching comedy movies and paying tennis.
653,i don't like to sit on the couch too much though.
654,I have a ton of energy so I'm looking forward to when my friend comes to visit me. I have a lot of things planned so I hope she enjoys tourist like activities.
655,My wife does as well.
656,My cousin is going to visit from abroad.
657,My sister has an amazing sound system in her car.
658,I have a big truck too.  I bring my sister around and we listen to a lot of music.
659,My brother really enjoys checking out huge rigs.  Also my sibling enjoys music and going different places.
660,I used to work at a shelter when my son was younger.  He's an adult now.
661,Now that my child is older I have more time for volunteering.
662,"I've always wanted to do this kind of work, but was busy being a mom. But I have more time now because"
663,I like to swim in the lake.
664,I'm afraid of heights. I'd rather swim. Have you been to the pool?
665,I like mountain sports and swimming.
666,I drive my 4x4 in the wilderness.
667,Crawling over rocks and going through streams is relaxing in my black jeep.
668,I just bought a 4x4 of my own so I could drive even deeper into nature.
669,Since my kid moved out I keep myself busy by taking the dogs out for walks.
670,I used to pet sit for a friend who has 2 dogs and a cat.  They also have a little girl.
671,I never had dogs because my son was allergic to them.  He's an adult now though.
672,I start early in the morning.  I begin with a hearty breakfast.
673,Fish is good for your health and I should eat it more often.  I do not eat well because I eat lots of pancakes and syrup.
674,But the chance of injuries is great.
675,I am a mother of two who likes football.
676,"I love trucks, and one day want one."
677,I often wonder what it's like to drive a bigger vehicle.
678,"I drive a Honda Civic, which is a pretty good car. But I wish I were able to see more, which is why someday I would like a truck."
679,My favorite tabletop game is Dungeons & Dragons. We love detailing all the character stats because it reminds us of RPG video games.
680,My friends and I love to play D&D.
681,I prefer interacting with people.
682,The old people are very short.
683,It's good to give back.  The only thing I really have to contribute is related to my height.
684,I help disadvantaged short people.
685,I'm so good at helping my friends when they need things that they say I should volunteer to old folk home.
686,I love helping old people that need it.  They are friends of mine and I even help reach things that are too high for them.
687,"I guess you contribute what you can, right?"
688,"In my down hours I give my minutes to old folks in collectives, who always remark about how tall I am. My friends all say the same thing and they always ask me to reach things in high places."
689,"I have a lot of old friends who can't reach high places anymore, so I volunteer my time to help them around the house."
690,My grandmother always liked having me around.  I was taller than her and could reach things on the top shelf.
691,I only cook when my partner is back home.
692,I don't cook for my spouse in venice.
693,She's in culinary school there. I don't eat as well when she's gone.
694,Basketball is a popular sport in my home state. I am from Texas.
695,"where i'm from, texas, it's also a big deal"
696,Basketball isn't too big where I grew up. I am from Texas
697,Older styled things die away.  You have to be in touch with the modern world working in advertising.
698,"The hard part about communications and advertising is it's always changing with technology, so every time you get used to the old style of things, they change it up on you."
699,ironically my job involves technology.
700,i prefer a business suit like the ones lawyers wear
701,"Don't blame you; most of it is so skimpy.  My mom and dad say such public exposure should be illegal, and I guess they should know as my mom and dad have a degree in law."
702,"I was never allowed to swim,  anything else that most children do."
703,Do your parents love music too?
704,I love shopping for fresh grocery
705,i just got my first job recently
706,"I used to spend a lot of time outside, but I got hired for my first job last month."
707,"Well, now I'm going to be outdoors a lot for work.  I am now a park ranger, as last month I was hired for my first post collegiate job."
708,"My favorite animal is the red panda, which is why I dyed my hair red. It worked so well that even my follicles look red."
709,"My follicles get red sometime because of allergies, and have bad allergic reactions to my neighbors dogs."
710,Unfortunately I am allergic to animals.
711,My mother prefers the warmer months.
712,My baby was born in December so that time is extra special
713,Cold months are fun because of snow fights.  I love having snow fights with my kids.
714,Fishing is a kind of sport and I like any kind of sports because I am an athlete.
715,Fishing is a good exercise.  I like to play other sports too.
716,I am currently on bed rest from an injury.
717,we cuddle in the reclining chair usually
718,"I wish I could still do that with my children, but after my back injury, I have had to listen to my physician and really change my ways."
719,i take care of my aging parents.
720,"I do too, but do not really enjoy running nor the conditions of my living now which would encompass such."
721,"Same here, I really enjoy running. Where are you currently living, we should go running together sometime."
722,I belong to a 24 hour gym so I can exercise whenever which allows me to wear the clothes I like.
723,I think I look better in clothes when I work out.
724,I try to eat healthy to build muscle.
725,"I think that vegetables don't give people enough nutrients for exercise, and since I go to the gym a lot to lift weights, I prefer eating meat."
726,I love being big and bulk.  That's why I need meat instead of just eating some vegetables.
727,i love the country and animals.
728,Usually I watch television with my family.
729,"I like to watch foreign television which is good because I don't get out much due to my old age. At this stage of my life, I am a grandmother."
730,"Yeah as not all ""good"" media or content must always be ""Americanized"" or etc. My relatives have become a bit too sucked in regarding American politics."
731,I have other interests besides music.
732,I have a lot of free time.
733,"I am a musician and I am interested in all types of music, from rock to classical and even soundtracks--for instance, I love video game soundtracks because I really like to play video games!"
734,I play tennis for exercise and to keep my weight down. I eat a lot of sweets in my job because I'm a baker.
735,But I'm only a baker on weekdays. On weekends I like spending time with my family playing tennis.
736,"I personally enjoy baking and running as a hobby, do you like to bake?"
737,My experience with Road trips is that it requires planning ahead just like meeting. I know it because I work as a meeting coordinator.
738,"I work as a meeting coordinator, and there are many times when the meetings I come up with involve many trips out of the office."
739,"I especially like French manicures.  I wonder if they were invented in France?  I've never been to Europe at all, and I really want to go there."
740,Manicures are a great way to treat yourself.  I'd really like to treat myself one day to a trip to Europe though.
741,I hear there are some great beauty shops and manicurists in Europe that I can't wait to visit.
742,I like the tourist vibe which I got a lot of as I grew up by the ocean.
743,"I prefer going to the mountains, to see something different."
744,"I grew up by the ocean and miss it a lot right now, so I need to book a trip back home."
745,My mom and dad said that according to science people live longer if they're haelthy and exercising.
746,"I work out a lot because I learned early how the human body works from my parents. My mom and dad know a lot about science, so they taught me to take care of myself."
747,I don't work out a lot.  My parents pushed me more into science and studying.
748,I want to travel around the world to try different meats.
749,"I'm a vegetarian. No one ever wants to travel with me because I don't enjoy local meat dishes, so I end up traveling alone."
750,"Eating meat is great!  However my friends are vegan, so I go and explore the worlds foods alone."
751,I think I'm a pretty happy person as well. Music makes me even happier and I especially enjoy listening to the band the lumineers.
752,The best part about the lumineers is how happy it makes me to listen to them.
753,I am happier with music playing.
754,I have had many pets throughout my life.
755,"That's so nice that you have pets and that you enjoy them. I am a huge animal advocate, as well."
756,i feed them everyday
757,I will be attending college in California because that's where Cal Tech is located and I want to work in tech.
758,I will study computer programming.
759,I want to study tech in college in California.
760,"Cool, what are you planning to study? I have a strong interest in the tech world myself."
761,At college I will study computer science.
762,I am studying Information Technology.
763,"My city allows dogs into doors, so I love to take my own dog shopping with me."
764,I like taking my dog in the city.  There are a few places where he can even come shopping with me.
765,My favorite pet store is in the city. My dog is super spoiled.
766,My parents want to take me out for a celebratory clam dinner.
767,I am going to school to earn a degree in marine biology. The only problem is that I hate shelled things.
768,"I have to buy shelled things because they're all I can afford, so I'm thinking about going back to school for a degree to earn more money and can buy better food."
769,We would too if my mum didn't have such great insurance. She's in the hospital right now.
770,"I was in the hospital for nearly a week last year.  And to make matters worse, now my mother is in the hospital."
771,I'm dedicated to my career.
772,The hardest part about ballet is having to rehearse for hours and hours on end to get the performance just right.
773,What kind of show?
774,"What does that entail? Do you have any pets, I have a cat!"
775,"I didn't know what kind of lizards to buy when I first went shopping for them, but the pet store at detailed labels about each species and lizard."
776,I help people to find their perfect lizard match.
777,I like to eat candy in nice cars.
778,My two vices in life are eating too much candy and spending my money frivolously. Last week I bought a sports car.
779,The creamy colored leather of my cadillac makes me crave a reeces peanut butter cup.
780,I helped develop Facebook as a computer programmer.
781,I have two kids.  We like to exercise together on these cool pedaled machines.
782,"With many kids in the house, we got a lot of exercise running and playing.  Now my exercise comes from a gym machine."
783,I have to exercise because I have six children of my own and I've been gaining a lot of weight from the pregnancies.
784,"I don't have extra money to spend on more pairs of shoes. I spend my free money on healthy, fresh produce."
785,I don't get to use fresh produce as much as I'd like because I'm so poor.
786,"I take pride in using fresh produce when cooking; I like things all natural and simple. In fact, I only own a single set of footwear."
787,The park is fun.  Being in a wheel chair makes me want to visit more parks with wide paths.
788,I love going to the park as well. I usually bring lunch and watch people as I am stuck in a wheel chair.
789,i wish i could go too. i'm immobile in a wheelchair...
790,I like to eat Mac and Cheese with cheddar.
791,"Cheddar is one of my favorite cheeses. I like using it in different recipes, because I enjoy preparing meals for my family."
792,I like to use cheddar in my meals.
793,I lost the desire to just want to meet random people -- but sometimes I do desire some social conditioning of some sort.
794,I'd like to be a musician with my brothers I will meet.
795,"I still don't know all of my siblings.  If I were a musician, I could travel the world and meet them."
796,My son is a toddler but I remember when he was a baby I loved to draw with him.
797,"what do you do that makes you great with them, do you draw? i love doing that"
798,"Too bad each gun doesn't have a special sound to it, other than just a degree of blast or popping sounds."
799,I went into the military with this skill because I allowed me to mimic the enemy's voices and sneak into their ranks with my armament.
800,"Why, are you in danger or something? Or is it just a hobby? Do you have any other hobbies?"
801,I have a lot of facial hair which always attracts people's attention because I am a ginger.
802,The hair on my head is ginger but my facial hair is more of a brown color.
803,You do have a lot of facial hair and I love the color.  What do you think about my hair color?
804,"i like to read game of thrones, and i like reading a lot."
805,I love fantasy books.
806,I expanded from non fiction to fiction so now I also enjoy reading the game of thrones series books.
807,I prefer being more active.
808,"I don't watch much TV, but I do like to watching sports, especially football and basketball. I like to play sports and get fresh air."
809,"I moved for a job at a repair shop, where I'm also often taking things apart and putting them back together. It's a lot of fun."
810,I have loved taking things apart since I was young.
811,I enjoy working on projects so much I got a job in it.  I moved across the world to fix people's computers.
812,I found my love of wordplay in languages leads to me liking music like rap which involves a lot of wordplay
813,I'm picky about what coffee I drink. My spouse has to spend half an hour making it just right so I get my caffeine.
814,I am useless in the morning before my coffee. Thankfully my husband does an amazing job with breakfast.
815,He fixes us great breakfasts every morning. I sit and drink my coffee while he cooks because
816,I have to prepare over a dozen individual meals every day because my kids are hungry all the time and never seem to get full.
817,For a bunch of peopleI would assume -- might make it more interesting!
818,It's hard to fix meals for all my kids.
819,"I am a bald, unemployed man."
820,I cannot afford a wig without a job.  So I just go around bald.
821,I think it's because of how I look that I have no job.
822,I live in a house full of kittens and I love all of them.
823,"My best friends are felines and I can't get enough of them. As a result, I have too many kittens."
824,"People make fun of me for being a ""cat lady"" but I think of all my kittens as either my children or my best friends."
825,i do that on nights that i am free and not doing dance rehearsal.
826,I like helping animals.  I love it so much that I practice tending to animals in a play.
827,"I would like to help homeless animals too, but I'm very busy right now. I have to rehearse for a play three nights a week."
828,"I would be heartbroken if I lost my hair—but I'm very much into looking good, above all else."
829,I am thinking about getting a hair transplant.
830,I am thinking about shaving.
831,"Ohh, do you think you will ever dye it any other color. Oh look it's Mr. Happy! I heard he is recently single, what do you think about him?"
832,Many men prefer blonde women but I am happy to marry a loving woman with a natural brunette
833,"One of the reasons I like mr happy is because mr happy is a brunette, although it's dyed."
834,I prayed for energy but that never works.
835,"Growing up in a family with strong religion, I am disciplined to maintain full awareness and need caffeine to help me wake up."
836,My parents go to church early in the morning.  It takes a ton of caffeine to get me up though.
837,"My mother is in the hospital so I spend a lot of time there visiting her, but it can get boring so luckily there's a basketball court nearby because I like basketball."
838,I love chicken noodle soup.
839,"It's a while before I get my license,  I'm still staying with my mom and dad."
840,I feel like such a child in many ways.
841,"Same here, but I am not allowed while I'm not independent.  I still am staying with my mom and dad."
842,My parents own a gym.
843,I like my work and the rest of my life being very separate.
844,I work for my mom and dad too. I usually start the day by hitting the gym because it can be stressful.
845,I like going to all types of places.
846,My favorite attractions to visit are the natural ones like the Grand Canyon.
847,I love walking through national parks whenever I can.
848,My favorite hobby is hiking.
849,"Sometimes, I also like to just veg at home. I really love playing video games."
850,I need to force myself to workout since I spend too much time sitting on the couch playing my favorite video game.  I love the game Halo.
851,"I can only go to concerts when I have a break from work, though."
852,I like going to concerts which means i normally have to take a break during a workweek.
853,I attend concerts when I get a break.
854,I love to take road trips to Seattle.
855,"My favorite place to visit is Seattle so I go there whenever I can, which is no problem for me because I love to take road trips."
856,I took a road trip there last summer. I love road trips.
857,I'm also a woman and I'm a mother. I have several children.
858,"Me too, do you have any children?"
859,I like to spend time at restaurants and I love how they redecorated my favorite place because I am partial to shades of grass and teal.
860,There is a restaurant I like to go to that has some nice ecor. It is in shades of teal.
861,My favorite restaurant has outdoor seating on grass and is decorated with a teal and green color scheme.
862,There is this new restaurant with a really cool design
863,I like eating out but too much junk and soy and etc. in street food. What non-restaurant foods do you like?
864,I love the shades of grass so much that even when I'm dining in at restaurants I want a window seat so I can admire the grass outside.
865,i'm thinking of becoming a computer programmer or becoming a lawyer.
866,My mom says her law office is introducing new technology to stay modern. She doesn't know the first thing about programming and has to undergo training.
867,"Technology and programming will train me for my future career, which I'm looking forward to. As soon as I get a job offer, I'll make sure to have my mother look over the job contract because my mother is in law."
868,I like to learn a lot about plants.
869,I like to learn about plants.
870,Plants are interesting living things to study.
871,I have a lot of plants in my house which has led to creating a exciting learning environment.
872,I've always wanted to know more about plants
873,"As well as plants, I also have many books."
874,Tea is good and I find food goes well with tea.
875,I only like shopping for food ingredients.  I make my own pizza.
876,I have to go to work tomorrow.
877,There is a mall that I like to go to.  I like to go to the food court and get pepperoni pizza there.
878,"That is really scary to talk about because you don't know how your family will react. I completely understand, I went through that too. Do you want any of this before we keep talking?"
879,My family doesn't know I'm gay.  My new boyfriend is a guy at the candy shop I love to visit.
880,"When I was growing up, my parents disapproved of two things: eating candy and being gay."
881,"I'm planning to travel to Germany, but I want to speak the language first."
882,I haven't been to Germany yet.
883,"I like traveling to other countries. For instance, I'd really like to go to Germany but I want to talk German when I do."
884,"When I'm not acting, I'm selling things door to door for a weekend job."
885,I am different from my dad
886,"I tried sales, but I was more interested in acting."
887,"I don't either, but I have a few vehicles that I care for like pets because I love cars."
888,Me either. I only love cars.
889,They are messy. But I like mechanical things.
890,I really want to lose weight but working out isn't enough so I'm also currently on a diet.
891,"In order to lose weight and to be healthy, I go to the gym regularly and I am currently on a diet."
892,"To become fit, one need both gym and good diet so I am currently on a diet as well."
893,I just hate it when dessert gets on my clothes.
894,I like my jeans too much to let myself eat many desserts.
895,"I like dessert, but if I eat too much, I won't be able to fit into my jeans.  I like things in the DK line."
896,He gave me his truck when he passed away.
897,My job is about an hour away.
898,"That must be a difficult job. I have a long commute every day, so I can imagine what it must be like."
899,Go fishing is my most happy time in summer. That's why summer is my favorite season.
900,"I enjoy fishing and I've tried ice fishing in the winter but I prefer fishing in warm weather and, in fact, summer is my favorite season."
901,"There's a lake not far from my house where I can cast from the shore.  It's a great way to spend a warm day, which is one reason why summer is my favorite season."
902,"My twins help me with everything, including a place to stay. It has me aging like fine wine."
903,I've gotten a bit carless in my old age.
904,It's nice to have the tables turn where your children take care of you now.
905,"I love to be around the pool, especially during cookouts were people are grilling vegetables."
906,I reward myself after going to the pool by eating a hearty meal.
907,it is next to the garden
908,My favorite hobbies are buying clothes and watching films.
909,I love clothes shopping especially when I can find cute stuff from my favorite disney  characters.
910,When I was little my parents bought me little mermaid and finding nemo clothes to wear to school.
911,I get to spend more time with my dog now that I am a retired computer programmer.
912,I spend most of time helping nurse animals back to health nowadays. It gave me a purpose now that I am a retired computer programmer.
913,i visit my mother a lot
914,I live with my mother but travel infrequently to see other family sometimes.
915,What did your mom want? Are you going to drive up to visit her again? Is it cheaper to drive or fly to your mom's?
916,Fried catfish is delicious and everyone in my family loves it. I have to buy a lot of it because I have a lot of kids.
917,I catch catfish myself which saves me lots of money.
918,I like to cook fried catfish for my many kids.
919,I take care of people whenever I can. I fight for equal rights and exercise my right as a us citizen.
920,Is that your job? Or are you just a nice person? Also did you buy a gun recently?
921,"Being  a secret service agent is very rewarding and  lets me carry a gun,"
922,"I like to go to the opera a lot, especially when I’m on vacation somewhere."
923,I'd like to go to Paris because there is wonderful music there. I like to go to the opera.
924,"I would also love to go to Paris to see the Eiffel Tower, then to England to visit the Royal Opera House.  I would like to see the opera."
925,I love animals and want to spend my career caring for them as a vet.
926,"I really love animals and I am going to dedicate my life to them. In fact, I want to go away to college and study to one day be a vet."
927,I hope that I can work with animals one day.
928,"Yes, they're my whole life. Nothing feels better than helping an animal in need."
929,It would be my greatest honor to be able to save animals' lives.
930,i like to take care of them
931,I exercise often which helps my sleep.
932,I exercise when I wake up
933,I need to get rid of baby fat.
934,My husband owns a gym in California.
935,I use to exercise a lot when I lived in Europe but now I have moved to a the US.
936,I love to paint when it is dark outside so I love nighttime.
937,Starry Starry Night is one of my favorite pictures.
938,I wish I could paint the night sky. It's my favorite part of nature. I love nighttime.
939,"I know how to do hair.  However, due to the pandemic, I can only train people to do it online."
940,I'm a hair and make-up influencer. I have a you-tube channel that teaches beauty techniques.
941,I give makeup tutorials
942,It takes me a few weeks to get through a 6 pack of beer.
943,"I don’t live with anybody else, which makes it better for me to enjoy my beer and wine."
944,this way I can get drunk alone
945,"I am a man pursuing a career as a brand ambassador in California. I spend a lot of time sending out resumes, which can be stressful, so I enjoy smooth, calm music to help stay relaxed."
946,"I'm also looking for a job and listen to smooth, calming music when I'm preparing for an interview because it settles own my nerves."
947,What do you do in your spare time?
948,"me too, i like bringing my dog. i am a huge fan of them."
949,I love to take road trips and I especially like to go visit different dog parks because I am a huge fan of dogs.
950,Me too! I often take my dog with me
951,"When I want to learn any dance, I look for books about dances throughout history."
952,I am more of a homebody.
953,When I relax I like to read.
954,"I need to actually play to improve my physical conditioning, but I hone my strategy by playing football in video games, which I love to play."
955,I don't get much exercise with my hobbies.
956,My kittens fur is the same color as my dyed hair.
957,I dyed my hair to match my kitten's hair.
958,"I like variations in the colors of some litters, like when some are tri-color or have many different and interesting patterns."
959,Despite being an orphan I have become successful and I'm able to eat out a lot.
960,"I grew up in foster care, but didn't eat well growing up. Now I'm a foodie - I love pub food."
961,"I had no idea, I'm sorry. I'd love to hear more about it over lunch, do you have any reccomendations?"
962,I do not make a lot of money but my job is fulfilling.
963,"I drive a bus, which is a large vehicle that can accommodate many passengers, so that I take care of people."
964,"In the future i want to drive a large vehicle, such as a limousine. I definitely want to do something in the service industry because what drives me is that I take care of people."
965,"So I'm driving them around all the time. My car is always a mess, but luckily"
966,Yeah with three kids most would point out the financial hurdle it can be for some.
967,I know what it's like to have kids.  My car looks like a mess now.
968,I think children are the truest form of authenticity because they say things unfiltered.
969,my bro just made some authentic thai chicken.
970,Children are authentic since they say what's on their mind.
971,"I love to sing in the shower, which drives my brother nuts because he hates singing and it's weird that we're siblings because we have nothing in common except that my brother and I have bright red hair."
972,"i love doing that, too, and so does my brother. we also have bright red hair in common."
973,i follow football the mos.
974,"I'm able to travel so much because I still live with my parents, so I don't have to pay rent and can use the money for airfare."
975,sometimes I need a break from my parents.
976,It allows me to save a lot of money.
977,I remember being introduced to George Orwell in college
978,"What is that they eat? Pizza? That's cool, I really like bike riding, do you do anything like that? Like do you roller skate or something?"
979,I love pizza.  I eat it while I skateboard.
980,I usually eat pizza while hanging out with my friends at the park.
981,I do not like to eat meat either because it is bad for the environment
982,I heard soy is bad for the environment.
983,"I don't like them either, but they are good for the environment."
984,i play music when I am not swimming.
985,I love playing the rock guitar.  When I don't do that I am a swimmer.
986,"I do too, but really prefer a wider range of different hobbies for the novelty aspect of it."
987,I love to laugh with my son.
988,I like to laugh with my son.
989,I have a son and he has a great sense of humor and is always so hilarious which is nice because I love to laugh.
990,The belt I wear supports by back.
991,"I'm at the computer so much that I'm gaining weight. I can tell because I no longer have to wear belts with my pants, they're getting so tight around the waist."
992,"Belt can provide support for maintaining proper postures, which is good as I spend a lot of time on the computer."
993,"I try to get them to eat healthy, so I have a vegetable garden that they help me with.  Fortunately, I like to garden."
994,I work in a restaurant as a grill cook.
995,I have two dogs.
996,Not only do I like restaurant food but also I work as a grill cook.
997,"Me too, but I think I like reading more, it gives me a chance to explore my imagination. Do you like reading?"
998,I'm kind of into art too.  I work at a store that sells old books.
999,Do you have any small businesses or such to help earn extra cash? I have a few means to do so myself.
1000,Hollywood is suitable for people with passion because I am an outgoing person who loves people.
1001,I think you have to be an extrovert to work in Hollywood.  That would be good for me as I am an outgoing person who loves people.
1002,You can't be an introvert if you want to work in hollywood.
1003,I like the night time too.  I go on a lot of dates at night and have women calling me all the time.
1004,I am always around women at night.
1005,I always take the women out on dates at night because I think the night is more romantic than the day and I prefer it for dating.
1006,Computers are an important part of aviation.
1007,I work on cars as a mechanic.
1008,vehicles and machinery fascinate me
1009,I have liked the idea of driving my own sports car but I would never have the money to do that.
1010,"When I was a teenager I was a quarterback at football, but I can't play any more because I'm too busy with construction."
1011,I think that sports gave me the strength to do construction.
1012,I still stay active at work.
1013,"I used to interact in sports in my older teen years, which kept me in good shape. I've managed to maintain it, too, because I work in construction and repair people's roofs, which can be a workout."
1014,I used to play sports when I was younger.  I do construction and roofing now.
1015,When I used to play sports my body was built.  That made it easier to do manual labor like construction.
1016,I don't usually have time to cook because I am always skateboarding.
1017,I enjoy stories of big-foot roaming the forests.
1018,I love nature stories.
1019,I like to sit outside but I have to have a book in my hands.
